id,query,category,has_ai_overview,ai_overview_text,ai_overview_urls,seo_urls,overlap_count,overlap_ratio,crawled_at
26,심근경색이란 무엇인가?,정의형,False,관련 링크,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32111|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000335|https://blog.naver.com/chawomen/222158641235)|https://health.kdca.go.kr/healthinfo/biz/health/ccvdInfo/cvcdInfo/miInfoMain.do|https://ksmi.re.kr/learn/|https://ko.wikipedia.org/wiki/%EC%8B%AC%EA%B7%BC_%EA%B2%BD%EC%83%89|https://www.cnuh.com/health/disease.cs;WEB_JSESSIONID=B19780921395873FAF9BDC0C09255F52?act=view&infoId=556&searchKeyword=&searchCondition=&pageIndex=4|https://health.severance.healthcare/health/encyclopedia/disease/disease.do?mode=view&articleNo=66906&title=%EC%8B%AC%EA%B7%BC%EA%B2%BD%EC%83%89+%5BMyocardial+infarction%5D|https://www.gwhospital.co.kr/board/bbs_view.php?idx=2713&&bbs=column,0,0.0,2026-03-23T02:40:19.300832
27,뇌졸중이란 무엇인가?,정의형,False,,,https://seoul.hyumc.com/seoul/healthInfo/reference.do?action=view&nttSeq=10991|https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30518|https://www.yna.co.kr/view/AKR20250530057700530|https://www.cmcseoul.or.kr/healthcare/bbs/view.do?idx=125|https://khna.or.kr/homecare/04_nerve/stroke01.php|https://health.kdca.go.kr/healthinfo/biz/health/ccvdInfo/ccvcdInfo/cbvcacdInfoMain.do|http://yswith1.com/column/?bmode=view&idx=162755528|https://www.konesonline.or.kr/info/common-sense02|https://stroke.amc.seoul.kr/asan/depts/stroke/K/content.do?menuId=2182|https://m.blog.naver.com/junginomc/222065516663,0,0.0,2026-03-23T02:40:52.090781
28,폐렴이란 무엇인가?,정의형,False,관련 링크,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31631|https://www.snuh.org/health/nMedInfo/nView.do?medid=AA000044|https://healthcare.cmcseoul.or.kr/bbs/view.do?idx=57|https://sev.severance.healthcare/sev/doctor/board_disease.do?mode=view&articleNo=66932&title=%ED%8F%90%EB%A0%B4+%5BPneumonia%5D|https://www.lungkorea.org/general/disease/disease_05_e.php|https://www.msdmanuals.com/ko/home/%ED%8F%90-%EB%B0%8F-%EA%B8%B0%EB%8F%84-%EC%9E%A5%EC%95%A0/%ED%8F%90%EB%A0%B4/%ED%8F%90%EB%A0%B4%EC%9D%98-%EA%B0%9C%EC%9A%94|https://namu.wiki/w/%ED%8F%90%EB%A0%B4|https://www.snubh.org/dh/main/index.do?DP_CD=IMR&MENU_ID=004008|https://www.lungkorea.org/general/disease/disease_05_a.php|https://blog.naver.com/hyumc-pr/223773591527,0,0.0,2026-03-23T02:41:23.787891
29,천식이란 무엇인가?,정의형,False,관련 링크,,https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000398|https://www.cnuhh.com/health/medicine/info.cs;WEB_JSESSIONID=C3E083F7FD279533A05802E53726A50D?act=view&infoId=824&searchKeyword=&searchCondition=&pageIndex=3|https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31811|https://mjh.or.kr/main/health/class/asthma.do|https://www.msdmanuals.com/ko/home/%EA%B8%B0%EB%B3%B8-%EC%A0%95%EB%B3%B4-%ED%8F%90-%EB%B0%8F-%EA%B8%B0%EB%8F%84-%EC%9E%A5%EC%95%A0/%EC%B2%9C%EC%8B%9D/%EC%B2%9C%EC%8B%9D|https://www.snubh.org/dh/main/index.do?DP_CD=IMA&MENU_ID=004|https://www.ehtis.or.kr/cmn/sym/mnu/mpm/111031103/htmlCnView.do|https://www.schmc.ac.kr/bucheon/selectBbsNttView.do?key=1006&bbsNo=203&nttNo=144600&searchCtgry=&searchCnd=ALL&searchKrwd=&pageIndex=1&integrDeptCode=|https://khna.or.kr/homecare/02_respi/rd08.php|https://www.kuh.ac.kr/health/encyclo/encycloView.do?seq=106,0,0.0,2026-03-23T02:41:47.638929
30,COPD란 무엇인가?,정의형,False,,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31528|https://www.snubh.org/dh/main/index.do?DP_CD=IMR&MENU_ID=004005|https://www.lungkorea.org/general/disease/disease_01_a.php|https://www.kuh.ac.kr/medical/dept/centerIntro.do?dept_cd=100031|https://www.campus.sanofi/kr/disease-information/disease-cause-and-management/ar/What-is-COPD|https://www.msdmanuals.com/ko/home/%EA%B8%B0%EB%B3%B8-%EC%A0%95%EB%B3%B4-%ED%8F%90-%EB%B0%8F-%EA%B8%B0%EB%8F%84-%EC%9E%A5%EC%95%A0/%EB%A7%8C%EC%84%B1-%ED%8F%90%EC%87%84%EC%84%B1-%ED%8F%90%EC%A7%88%ED%99%98-copd/%EB%A7%8C%EC%84%B1-%ED%8F%90%EC%87%84%EC%84%B1-%ED%8F%90%EC%A7%88%ED%99%98-copd|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000409&utm_source=chatgpt.com|https://health.kdca.go.kr/healthinfo/biz/health/gnrlzHealthInfo/gnrlzHealthInfo/gnrlzHealthInfoView.do?cntnts_sn=6536|https://en.wikipedia.org/wiki/Chronic_obstructive_pulmonary_disease|https://sev.severance.healthcare/sev/doctor/board_disease.do?mode=view&articleNo=67059&title=%EB%A7%8C%EC%84%B1+%ED%8F%90%EC%87%84%EC%84%B1+%ED%8F%90%EC%A7%88%ED%99%98+%5BChronic+obstructive+pulmonary+disease+%28COPD%29%5D,0,0.0,2026-03-23T02:42:12.207841
31,신부전이란 무엇인가?,정의형,False,,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31798|https://www.cmcseoul.or.kr/healthcare/bbs/view.do?idx=92|https://www.schmc.ac.kr/bucheon/selectBbsNttView.do?key=1006&bbsNo=203&nttNo=144521&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=|https://www.msdmanuals.com/ko/home/%EC%8B%A0%EC%9E%A5-%EB%B0%8F-%EC%9A%94%EB%A1%9C-%EC%A7%88%ED%99%98/%EC%8B%A0%EB%B6%80%EC%A0%84/%EC%8B%A0%EB%B6%80%EC%A0%84-%EA%B0%9C%EC%9A%94|https://namu.wiki/w/%EC%8B%A0%EB%B6%80%EC%A0%84|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000364|https://www.cnubh.com/cnuh/health/disease.cs;WEB_JSESSIONID=A40E036EB6B0B855EB1B3F9BBE5C21F4?act=view&infoId=353&searchKeyword=&searchCondition=&pageIndex=25|https://m.blog.naver.com/chagroup/222715541574|https://khna.or.kr/homecare/08_urino/kidney06.php|https://www.apollohospitals.com/ko/diseases-and-conditions/the-function-and-importance-of-kidneys-what-happens-when-there-is-a-kidney-failure,0,0.0,2026-03-23T02:43:30.674957
32,간경변이란 무엇인가?,정의형,False,,,https://liverfoundation.org/ko/%EA%B0%84-%EC%A7%88%ED%99%98/%EC%9E%AC%ED%96%A5%EA%B5%B0%EC%9D%B8-%EC%A0%95%EB%B3%B4-%EC%84%BC%ED%84%B0/%EA%B0%84%EA%B2%BD%EB%B3%80%EC%9D%B4%EB%9E%80-%EB%AC%B4%EC%97%87%EC%9D%B8%EA%B0%80/|https://liverfoundation.org/ko/%EA%B0%84-%EC%A7%88%ED%99%98/%EA%B0%84-%EC%A7%88%ED%99%98%EC%9D%98-%ED%95%A9%EB%B3%91%EC%A6%9D/%EA%B2%BD%ED%99%94%EC%A6%9D/|https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30480|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000293|https://www.kasl.org/general/disease/disease.php?ca=7|http://hepb.org.au/korean/liver-health/liver-cirrhosis/|https://namu.wiki/w/%EA%B0%84%EA%B2%BD%EB%B3%80|https://www.msdmanuals.com/ko/home/%EA%B8%B0%EB%B3%B8-%EC%A0%95%EB%B3%B4-%EA%B0%84-%EB%B0%8F-%EB%8B%B4%EB%82%AD-%EC%9E%A5%EC%95%A0/%EA%B0%84-%EC%84%AC%EC%9C%A0%EC%A6%9D-%EB%B0%8F-%EA%B0%84%EA%B2%BD%EB%B3%80%EC%A6%9D/%EA%B0%84%EA%B2%BD%EB%B3%80%EC%A6%9D|https://tophospital.co.kr/m/health_info/column.html?bmain=view&uid=27,0,0.0,2026-03-23T02:43:58.262648
33,지방간이란 무엇인가?,정의형,False,관련 링크,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31685|https://www.msdmanuals.com/ko/home/news/editorial/2024/05/02/13/43/what-is-fatty-liver|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000321|https://m.blog.naver.com/jsd7616/221890245848|https://www.nhis.or.kr/magazin/176/html/sub5.html|https://namu.wiki/w/%EC%A7%80%EB%B0%A9%EA%B0%84|https://healthcare.cmcseoul.or.kr/bbs/view.do?idx=68&engWord=&curPage=8&keyword=&word2=&searchFields=&word3=&word=&type=A|https://severance.healthcare/health/encyclopedia/disease/body_board.do?mode=view&articleNo=66948&article.offset=0&articleLimit=12|https://gwhospital.co.kr/board/bbs_view.php?idx=1710&&bbs=health,0,0.0,2026-03-23T02:44:23.646554
34,담석증이란 무엇인가?,정의형,False,,,https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000301|https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30478|https://www.cmcseoul.or.kr/healthcare/bbs/view.do?idx=117&keyword=&curPage=3|https://blog.naver.com/mykbsmc2780/222570694146|http://www.seoulhangclinic.com/sub4/detail.html?tc_cate=C&tc_idx=26|http://www.samsunghospital.com/m/healthInfo/content/contenView.do?CONT_SRC_ID=33801&CONT_SRC=HOMEPAGE&CONT_ID=6413&CONT_CLS_CD=001021003005|https://www.schmc.ac.kr/bucheon/selectBbsNttView.do?key=1006&bbsNo=203&nttNo=144507&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=|https://www.damsoyu.com/m/pages/clinic/damsuk/intro1.php|https://mdon.co.kr/news/article.html?no=34407,0,0.0,2026-03-23T02:44:51.908216
35,요로결석이란 무엇인가?,정의형,False,관련 링크,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32209|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000067|https://www.cmcseoul.or.kr/healthcare/bbs/view.do?idx=81|http://samsunghospital.com/dept/medical/dietarySub01.do?content_id=631&DP_CODE=DD2&MENU_ID=002&ds_code=D0001653|https://namu.wiki/w/%EC%9A%94%EB%A1%9C%EA%B2%B0%EC%84%9D|https://mokdong.eumc.ac.kr/hstory/nutrition/view.do?bbs_no=22497|https://www.snubh.org/service/info/com/view.do?BNO=54&Board_ID=B005|https://www.smgysh.co.kr/news/health.php?code=health&page=1&bbsData=bm89MTI=%7C%7C&mode=view&12|https://tophospital.co.kr/m/health_info/column.html?bmain=view&uid=5,0,0.0,2026-03-23T02:45:24.049311
36,전립선비대증이란 무엇인가?,정의형,False,,,http://www.samsunghospital.com/dept/medical/diseaseSub03View.do?content_id=640&DP_CODE=URO&MENU_ID=003010&ds_code=D0002071|http://www.cnuhh.com/health/medicine/info.cs?act=view&infoId=828|https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30607|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000068|https://mjh.or.kr/main/health/class/prostatic-hypertrophy.do|https://health.kdca.go.kr/healthinfo/biz/health/gnrlzHealthInfo/gnrlzHealthInfo/gnrlzHealthInfoView.do?cntnts_sn=3193|https://www.snubh.org/dh/main/index.do?DP_CD=UR&MENU_ID=004008|https://www.cnuh.com/board/B0146.cs?act=read&articleId=23612&searchKeyword=&categoryId=0&searchCondition=&searchEndDt=&m=&searchStartDt=&pageIndex=1&pageUnit=0|http://www.nhis.or.kr/nbinfo/wbhfaa06200m29.do?mode=view&articleNo=11000113&title=%EC%A0%84%EB%A6%BD%EC%84%A0%EB%B9%84%EB%8C%80%EC%A6%9D%28prostatic+hypertrophy%29,0,0.0,2026-03-23T02:45:56.299128
37,자궁근종이란 무엇인가?,정의형,False,관련 링크,,https://health.kdca.go.kr/healthinfo/biz/health/gnrlzHealthInfo/gnrlzHealthInfo/gnrlzHealthInfoView.do?cntnts_sn=6190|https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31822|https://www.cmcseoul.or.kr/healthcare/bbs/view.do?idx=72|https://www.snuh.org/health/nMedInfo/nView.do?medid=AA000283|https://www.nhis.or.kr/magazin/mobile/201512/c02.html|http://www.eunhospital.co.kr/document/female_1_1|https://mjh.or.kr/robotic_surgery/health/class/myoma04.do|https://blog.naver.com/ecmcism/223834901925|https://www.schmc.ac.kr/seoul/selectBbsNttView.do?key=358&bbsNo=221&nttNo=249501&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=2,0,0.0,2026-03-23T02:46:30.056132
38,자궁내막증이란 무엇인가?,정의형,False,,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31828|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000284|https://health.kdca.go.kr/healthinfo/biz/health/gnrlzHealthInfo/gnrlzHealthInfo/gnrlzHealthInfoView.do?cntnts_sn=6283|https://www.msdmanuals.com/ko/home/%EC%97%AC%EC%84%B1-%EA%B1%B4%EA%B0%95-%EB%AC%B8%EC%A0%9C/%EC%9E%90%EA%B6%81%EB%82%B4%EB%A7%89%EC%A6%9D/%EC%9E%90%EA%B6%81%EB%82%B4%EB%A7%89%EC%A6%9D|https://gs.severance.healthcare/gs/doctor/board_disease.do?mode=view&articleNo=66968&title=%EC%9E%90%EA%B6%81%EB%82%B4%EB%A7%89%EC%A6%9D+%5BEndometriosis%5D|https://ilsanivf.chamc.co.kr/clinic/repetic.cha|https://blog.naver.com/happydrh/223953742592|http://www.cnhospital.co.kr/index.php?idx=c5dc15af367beb/c5dc15b6967c2e|https://www.khna.or.kr/homecare/10_woman/wd02_03.php,0,0.0,2026-03-23T02:47:01.593769
39,다낭성난소증후군이란 무엇인가?,정의형,False,관련 링크,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31833|https://health.kdca.go.kr/healthinfo/biz/health/gnrlzHealthInfo/gnrlzHealthInfo/gnrlzHealthInfoView.do?cntnts_sn=5971|https://www.cmcseoul.or.kr/healthcare/bbs/view.do?idx=122&keyword=&curPage=3|https://namu.wiki/w/%EB%8B%A4%EB%82%AD%EC%84%B1%20%EB%82%9C%EC%86%8C%20%EC%A6%9D%ED%9B%84%EA%B5%B0|https://www.msdmanuals.com/ko/home/%EC%97%AC%EC%84%B1-%EA%B1%B4%EA%B0%95-%EB%AC%B8%EC%A0%9C/%EC%9B%94%EA%B2%BD-%EC%9E%A5%EC%95%A0-%EB%B0%8F-%EB%B9%84%EC%A0%95%EC%83%81-%EC%9E%90%EA%B6%81-%EC%B6%9C%ED%98%88/%EB%8B%A4%EB%82%AD%EC%84%B1-%EB%82%9C%EC%86%8C-%EC%A6%9D%ED%9B%84%EA%B5%B0-pcos|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000273|https://gangnam.chamc.co.kr/treatment/list/Polycystic-ovary/introduction.cha|https://blog.naver.com/happydrh/223611386146|https://www.tlcfertility.com/kr/blog/pcos|https://www.nhis.or.kr/magazin/145/html/sub3.html,0,0.0,2026-03-23T02:47:25.663686
40,갱년기증후군이란 무엇인가?,정의형,False,,,https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31937|https://www.snubh.org/service/info/com/view.do?BNO=154&Board_ID=B003|https://m.blog.naver.com/molaid/221313408895|https://www.nrc.go.kr/portal/html/content.do?depth=dw&menu_cd=05_01_02|https://m.jaseng.co.kr/clinic/climacterium01.asp|http://somobgy.com/sub/r30/s3080.php|https://www.nutrione.co.kr/mgz/dtlMgz/126?srsltid=AfmBOopeNnfQ83KHpqTqMxEbtpGKb3Q636alh3zondM6ArVTxIDZv-ak|http://www.xn--2e0bn3zooa233ara434t.com/sh_page/page67.php|https://www.snuh.org/health/nMedInfo/nView.do?category=DIS&medid=AA000290|http://www.seoulsgju.com/urology4_1/|https://www.medifonews.com/news/article.html?no=134593,0,0.0,2026-03-23T02:47:51.432311
41,블록체인이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:49:21.871140
42,NFT란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:49:48.408502
43,메타버스란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:50:12.639091
44,양자컴퓨터란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:50:36.608960
45,딥러닝이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:50:58.196374
46,머신러닝이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:51:27.825543
47,생성형AI란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:51:58.172568
48,클라우드컴퓨팅이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:52:19.999951
49,엣지컴퓨팅이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:52:50.268204
50,IoT란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:53:19.437910
51,5G란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:54:58.518068
52,반도체란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:55:32.954839
53,ESG란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:56:06.229853
54,탄소중립이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:56:27.217095
55,재생에너지란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:56:58.962585
56,수소경제란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:57:25.965260
57,인플레이션이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:57:56.202470
58,스태그플레이션이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:58:26.591185
59,양적완화란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:58:54.695636
60,기준금리란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T02:59:20.744552
61,가계부채란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:00:33.617941
62,부동산PF란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:01:07.066923
63,전세사기란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:01:32.055753
64,역전세란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:02:04.982383
65,깡통전세란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:02:30.105612
66,공매도란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:03:02.174328
67,ETF란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:03:33.274170
68,리츠란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:03:58.373282
69,IRP란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:04:29.993337
70,연금저축이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:04:55.657947
71,ISA란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:06:05.714924
72,신용점수란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:06:34.236584
73,DSR이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:07:02.629771
74,LTV란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:07:31.262416
75,DTI란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:08:05.930432
76,워라밸이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:08:32.882056
77,번아웃증후군이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:09:01.212085
78,MZ세대란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:09:29.098091
79,N포세대란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:10:04.394242
80,긱이코노미란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:10:30.876606
81,플랫폼노동이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:11:58.965338
82,제로웨이스트란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:12:28.716670
83,비건이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:12:53.723879
84,간헐적단식이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:13:17.880890
85,케톤식이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:13:44.898365
86,글루텐프리란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:14:17.331507
87,저속노화란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:14:48.266419
88,텔로미어란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:15:09.994717
89,마이크로바이옴이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:15:38.279242
90,유전자가위란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:16:09.168078
91,줄기세포란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:17:38.198791
92,면역항암제란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:18:06.077141
93,CAR-T치료란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:18:32.056385
94,mRNA백신이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:19:06.979516
95,항생제내성이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:19:33.696364
96,슈퍼박테리아란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:19:59.616095
97,희귀질환이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:20:28.965985
98,만성피로증후군이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:21:03.858444
99,섬유근육통이란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:21:27.722641
100,롱코비드란 무엇인가?,정의형,False,,,,0,0.0,2026-03-23T03:21:49.263527
101,여권 갱신 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:23:07.404782
102,운전면허 갱신 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:23:31.295475
103,주민등록증 재발급 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:23:58.071047
104,건강보험 피부양자 등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:24:29.052784
105,국민연금 조회 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:24:50.046200
106,실업급여 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:25:16.895954
107,육아휴직 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:25:47.330166
108,출산휴가 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:26:19.420236
109,임대차계약 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:26:50.276068
110,전입신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:27:17.273982
111,확정일자 받는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:28:35.897673
112,전세보증보험 가입 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:29:09.098891
109,종합소득세 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:29:33.744585
110,연말정산 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:29:57.895163
111,부가가치세 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:30:25.833577
112,증여세 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:30:57.661085
113,상속세 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:31:30.931066
114,취득세 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:32:00.287939
115,재산세 납부 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:32:18.668834
116,자동차세 납부 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:32:48.614471
117,청약통장 만드는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:33:54.474623
118,청약 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:34:20.457113
119,특례보금자리론 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:34:48.394411
120,디딤돌대출 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:35:13.053677
121,버팀목전세자금 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:35:43.146980
122,햇살론 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:36:09.092234
123,소상공인 대출 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:36:38.654385
124,정부지원금 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:37:09.946955
125,청년내일저축계좌 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:37:37.381515
126,근로장려금 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:38:02.267625
127,자녀장려금 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:39:12.123857
128,기초생활수급자 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:39:41.920694
129,장애인등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:40:07.055662
130,노인장기요양보험 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:40:36.596653
131,요양원 입소 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:41:13.088158
132,치매안심센터 이용 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:41:43.765418
133,정신건강복지센터 이용 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:42:06.936964
134,암검진 받는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:42:36.990094
135,국가건강검진 예약 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:43:06.786683
136,코로나 후유증 치료 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:43:36.443309
137,대장내시경 준비 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:44:57.834720
138,위내시경 준비 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:45:18.036223
139,헌혈 하는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:45:47.943851
140,장기기증 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:46:12.852573
141,법인 설립 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:46:42.417411
142,사업자등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:47:16.339403
143,폐업신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:47:50.019645
144,상표등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:48:20.470678
145,특허 출원 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:48:50.572225
146,저작권 등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:49:13.012984
147,민사소송 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:51:00.987542
148,내용증명 보내는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:51:30.832948
149,고소장 쓰는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:51:55.248290
150,이혼 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:52:24.050849
151,유언장 쓰는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:52:52.910107
152,후견인 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:53:24.938652
153,파산신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:53:54.331221
